age,education,balance,housing,loan,duration,campaign,pdays,poutcome,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,subscribed
54.0,3,258,0,0,310.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
58.0,1,76,1,0,156.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,2,0,1,0,5.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33.0,2,352,1,0,225.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47.0,2,368,1,0,125.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50.0,3,339,1,0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,2,1331,1,0,286.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,2,672,1,0,164.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.0,3,58,1,0,98.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24.0,2,423,1,0,226.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
54.0,3,0,0,0,120.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34.0,2,19,1,0,362.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56.0,1,13,1,0,357.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31.0,2,3,1,0,200.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,2,82,1,0,204.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42.0,1,28,1,0,126.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
57.0,2,792,1,0,65.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51.0,2,531,1,0,267.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57.0,2,211,1,0,248.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36.0,2,62,1,0,215.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50.0,2,1234,1,0,205.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54.0,3,313,1,0,83.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55.0,2,89,1,0,106.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,2,129,1,1,189.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
56.0,2,353,1,0,106.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55.0,1,96,1,1,311.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37.0,2,398,1,1,214.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33.0,3,193,0,0,132.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46.0,2,-358,1,0,358.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,2,539,1,1,453.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51.0,2,0,1,0,364.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,1,0,0,0,136.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42.0,2,490,1,0,386.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51.0,2,0,1,0,173.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48.0,2,161,1,0,224.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32.0,3,2558,0,0,148.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31.0,2,98,1,0,196.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55.0,3,115,0,0,111.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.0,2,436,1,0,231.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
47.0,3,831,1,0,316.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41.0,2,290,1,0,240.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48.0,2,1,0,0,669.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,2,-457,1,0,143.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
58.0,3,1387,1,0,174.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
45.0,3,24598,1,0,313.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49.0,2,30,1,0,135.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,2,1022,1,0,146.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53.0,2,56,1,1,152.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51.0,2,-2,0,0,402.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32.0,2,121,1,0,213.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41.0,2,842,1,0,144.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
43.0,2,693,1,0,124.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.0,2,-333,1,0,183.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,1,1533,1,0,325.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,3,46,1,0,39.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45.0,2,44,1,0,95.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39.0,1,-100,1,0,680.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,3,510,1,0,421.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
55.0,3,685,1,0,174.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46.0,3,187,1,0,113.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
45.0,2,66,1,0,808.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2,560,1,0,198.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,2,0,1,0,195.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,2,12,1,0,208.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44.0,2,34,1,0,404.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33.0,3,1068,1,0,396.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40.0,2,211,1,0,216.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,3,377,1,0,98.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48.0,3,263,1,0,350.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42.0,2,1263,1,0,114.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27.0,2,8,1,0,88.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48.0,2,126,1,1,379.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59.0,2,230,1,0,190.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,3,841,1,0,158.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38.0,2,308,1,0,102.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43.0,3,1,1,0,306.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38.0,3,86,1,0,218.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.0,2,157,1,0,54.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34.0,2,22,1,0,344.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38.0,2,46,1,1,195.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,2,1293,0,0,652.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,2,122,1,0,286.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49.0,2,143,1,0,83.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38.0,2,393,0,0,184.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43.0,1,98,1,0,235.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,3,0,1,0,290.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55.0,2,224,1,0,232.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38.0,2,757,1,0,133.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,2,245,1,1,318.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40.0,2,8486,0,0,260.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38.0,2,20,1,0,402.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
58.0,2,1667,1,1,85.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32.0,2,10,1,0,501.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
56.0,3,830,1,1,1201.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
60.0,2,545,1,0,1030.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
37.0,3,8730,1,0,149.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46.0,3,477,1,0,114.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27.0,2,4,1,0,243.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43.0,2,1205,1,0,769.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,2,0,1,1,135.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,2,263,1,0,231.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38.0,2,1,0,0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2,283,0,1,199.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47.0,1,206,1,0,152.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,1,17,1,0,124.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48.0,2,141,1,1,424.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29.0,3,16,1,0,43.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50.0,2,206,1,0,154.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
50.0,3,0,0,0,326.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58.0,3,0,0,0,393.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46.0,1,1927,1,0,241.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38.0,2,284,1,0,483.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46.0,2,1660,1,0,259.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,2,406,1,0,227.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51.0,1,230,1,0,673.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,2,-25,1,0,576.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48.0,2,182,1,0,180.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,3,1169,1,0,168.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2,67,1,0,90.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.0,2,77,0,0,505.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43.0,2,0,1,0,245.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
52.0,1,55,1,1,186.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33.0,2,72,1,0,623.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49.0,3,163,1,0,496.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32.0,3,151,1,0,118.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39.0,2,113,1,0,342.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.0,2,0,1,0,225.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38.0,3,9,1,0,185.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,2,375,1,0,196.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39.0,2,1142,1,0,276.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
54.0,1,2102,1,0,76.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38.0,3,4325,1,0,87.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,2,217,1,0,195.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
55.0,2,131,1,0,744.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,3,1680,1,0,765.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39.0,2,0,1,0,262.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,1,46,1,0,119.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,2,320,1,0,198.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
55.0,2,183,1,0,150.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,2,39,0,0,241.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,3,560,1,0,181.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58.0,2,469,0,0,196.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35.0,2,530,1,0,149.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,1,61,1,0,246.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34.0,3,242,1,0,112.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,2,139,1,0,309.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,2,0,1,0,278.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34.0,2,367,1,0,140.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51.0,2,228,1,0,136.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.0,2,310,1,0,144.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50.0,2,797,1,0,354.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40.0,2,71,0,0,79.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37.0,3,231,1,1,451.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34.0,2,270,1,1,159.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,2,274,1,1,409.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,2,-109,1,1,170.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.0,2,1,1,0,608.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
33.0,2,-60,0,0,243.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35.0,2,89,1,0,145.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
58.0,2,-11,0,0,112.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39.0,1,0,1,0,262.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43.0,2,-509,1,0,124.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,1,408,1,0,53.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36.0,1,58,1,0,134.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
57.0,2,1640,0,1,204.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36.0,2,20,1,0,186.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50.0,1,71,1,0,678.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
55.0,2,52,1,0,182.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,3,292,1,0,162.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44.0,2,424,1,0,27.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39.0,1,109,1,0,699.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
39.0,2,983,1,0,97.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2,869,0,0,258.341352164853,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40.0,1,668,1,0,283.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50.0,3,964,1,0,323.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31.0,2,301,1,0,82.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
37.0,2,140,1,0,310.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.0,2,1877,1,0,185.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
51.0,1,1127,1,0,47.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,2,871,1,0,145.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41.0,2,767,1,1,204.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43.0,2,0,0,0,187.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,2,209,1,0,30.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54.0,1,0,0,0,472.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
43.0,2,110,1,1,448.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59.0,3,-76,1,1,264.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.0,1,-66,1,0,288.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,2,0,1,0,176.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29.0,2,1,1,0,215.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,2,0,1,0,337.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
55.0,3,5345,0,0,278.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30.0,2,-209,1,0,188.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39.0,2,0,1,0,174.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.0,2,42,1,0,226.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,2,41,1,0,190.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
44.0,2,-99,1,0,111.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,2,17,1,0,164.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46.0,1,276,1,1,157.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,3,230,1,1,374.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29.0,2,9,1,0,349.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,2,946,1,0,325.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,1,1297,1,0,233.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57.0,2,-331,1,0,531.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48.0,2,44,1,0,153.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
60.0,2,15,0,0,80.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26.0,2,712,1,0,232.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58.0,2,5435,1,0,118.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34.0,2,507,1,0,190.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55.0,2,387,1,0,918.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41.0,1,0,1,1,238.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50.0,2,1716,1,0,82.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49.0,2,167,1,1,198.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
44.0,1,148,1,0,211.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,2,17,1,1,120.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,3,1011,1,0,136.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42.0,3,744,0,0,157.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52.0,2,484,1,0,128.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,3,0,1,0,211.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
53.0,1,136,1,0,267.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
43.0,2,1335,1,0,371.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38.0,2,517,1,0,288.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46.0,3,459,1,0,221.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30.0,2,83,1,1,310.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.0,1,213,0,0,158.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,1,203,1,0,604.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42.0,2,518,1,0,198.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.0,3,3877,1,0,145.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52.0,2,1236,1,0,247.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,2,756,1,0,179.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48.0,2,157,1,0,73.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,1,-66,1,0,263.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,1,-144,1,0,79.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,2,71,1,0,416.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,2,505,1,0,162.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50.0,1,249,1,0,129.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,2,0,1,0,150.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.0,2,11,1,0,43.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36.0,2,639,1,0,191.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,2,82,1,0,250.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,3,107,1,0,146.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56.0,2,473,1,0,416.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
42.0,2,372,1,1,121.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30.0,2,46,1,0,114.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,3,34,1,0,289.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33.0,2,-10,1,0,123.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,2,-106,1,0,130.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,1,471,1,0,161.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56.0,2,778,1,0,149.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42.0,2,315,1,0,259.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52.0,2,3165,0,0,26.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,2,131,1,0,153.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.0,2,204,1,0,424.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47.0,2,83,1,0,179.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59.0,2,0,1,1,97.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
57.0,1,5431,1,1,383.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,2,-125,1,0,23.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
